X,Y,OBJECTID,GLOBALID,TRCMID,ASSETID,TRCM_CAT,ASSETCODE,OWNER,LOCGEN,INSTYR,MAT,ASSETDESC,ASSETSTAT,LOCATION,MAINTBY,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.59922281,44.8506226430001,923,{DC41E875-C78E-4BA0-B627-971F4A85AD5E},TRCLM647,TRCLM647,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,HOLLAND RD,HRM,2021/11/19 20:44:40+00,2022/09/29 20:58:48+00,2022/04/14 03:00:00+00,Traffic Management,
-63.670662353,44.839528488,925,{9CCB124E-B9E0-411E-9076-97943657DE9C},TRCLM58,TRCLM58,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,LOST CREEK DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.6839209669999,44.7134352410001,927,{6B6EBAA6-2B43-4944-A0B2-5D7B32CB15FB},TRCLM851,TRCLM851,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,MILLRUN CRES,HRM,2021/12/06 19:03:23+00,2021/12/06 19:03:53+00,2021/12/06 04:00:00+00,Traffic Management,
-63.685186884,44.6340273710001,928,{C6DFA720-63B5-48AF-9288-4174B84B371D},TRCLM757,TRCLM757,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,BEECH TREE RUN,HRM,2021/11/22 17:40:17+00,2022/10/26 21:44:07+00,2022/06/03 03:00:00+00,Traffic Management,
-63.7298303699999,44.795263483,931,{C0D3EE4C-2B3B-4853-91F2-167599BD2DA0},TRCLM38,TRCLM38,VERTI,SPDHMP,HRM,ROW,2017,ASPH,,INS,BAMBRICK RD,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.876138333,44.715300766,932,{2213D46A-526B-4E10-830C-FFBA4B5B6E60},TRCLM505,TRCLM505,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HIGH TIMBER DR,HRM,2021/11/16 17:39:05+00,2021/11/16 17:39:32+00,2021/11/16 04:00:00+00,Traffic Management,
-63.7364475479999,44.8204297280001,933,{03C5138C-E5C0-4987-8E16-60B1FD7A3D63},TRCLM453,TRCLM453,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,LAKEVIEW AVE,HRM,2021/11/15 22:30:54+00,2021/11/15 22:31:31+00,2021/11/15 04:00:00+00,Traffic Management,
-63.484317275,44.6626044560001,934,{66037C59-364A-40F5-A19A-87293F16A876},TRCLM104,TRCLM104,HORIZ,CTRMED,HRM,ROW,2019,CONC,,INS,COLBY DR,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.606526588,44.666038943,935,{69D1A36A-6E6D-4E13-901D-3C1E00CBE1C6},TRCLM1308,TRCLM1308,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ISLEVILLE ST,HRM,2022/08/09 15:17:59+00,2022/12/14 23:32:35+00,2022/08/09 03:00:00+00,Traffic Management,
-63.490627718,44.664772343,936,{F05192C0-D637-4E4E-8862-053B5A1A0F9B},TRCLM598,TRCLM598,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,COLBY DR,HRM,2021/11/18 18:58:45+00,2022/12/14 18:54:46+00,2022/06/03 03:00:00+00,Traffic Management,
-63.452333266,44.705158462,938,{236F7037-9F4D-4F52-9819-BDD5DAE9ABCF},TRCLM131,TRCLM131,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,SALMON RIVER DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.717070366,44.7995064830001,939,{A00919CF-A231-4735-85E3-72A99B96CA8B},TRCLM125,TRCLM125,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,WILSON LAKE DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.682759279,44.7242867530001,940,{CE3E9616-1EBC-44B5-8A06-585A58AE49E4},TRCLM900,TRCLM900,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BASINVIEW DR,HRM,2021/12/15 18:37:16+00,2021/12/15 18:37:48+00,2021/12/15 04:00:00+00,Traffic Management,
-63.499518122,44.6782677530001,943,{DAB9A5F3-C616-43D7-883D-FE2CFC351D4B},TRCLM412,TRCLM412,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,POPLAR DR,HRM,2021/11/15 20:07:07+00,2021/11/15 20:07:50+00,2021/11/15 04:00:00+00,Traffic Management,
-63.698799551,44.7777815740001,947,{735F9366-4806-45FF-B6B9-340BD4AA470B},TRCLM268,TRCLM268,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,CONNOLLY RD,HRM,2021/10/27 14:38:33+00,2022/09/29 21:43:58+00,2022/04/14 03:00:00+00,Traffic Management,
-63.628458334,44.651344167,950,{7EC92CF4-E567-41C6-8815-C8B6DA08534F},TRCLM1423,TRCLM1423,HORIZ,BMPOUT,HRM,ROW,2022,TEMP,,INS,ABBOTT DR,HRM,2023/01/13 22:15:37+00,2023/01/13 22:15:37+00,,,
-63.734904364,44.714014472,951,{E3B719C4-34A3-45B0-983D-FB1FB17848E2},TRCLM35,TRCLM35,VERTI,SPDHMP,HRM,ROW,2017,ASPH,,INS,TERRADORE LN,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.6898514279999,44.7731937990001,952,{62DBF14E-52C7-418C-8DA0-0BB83769F8E4},TRCLM362,TRCLM362,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,OLD BEAVERBANK RD,HRM,2021/10/27 14:38:33+00,2022/09/29 21:28:19+00,2022/04/14 03:00:00+00,Traffic Management,
-63.716498367,44.8158394860001,954,{11E6ABB3-8DB4-4CAF-B423-D8399BDE1DD4},TRCLM139,TRCLM139,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,ROSEMARY DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.604708049,44.6648170920001,959,{57AC4190-A258-448A-B3D1-B2635E60558C},TRCLM1309,TRCLM1309,VERTI,SPDTBL,HRM,ROW,2022,ASPH,AT Bikeway Project,INS,ISLEVILLE ST,HRM,2022/08/09 15:23:13+00,2022/12/14 23:32:41+00,2022/08/09 03:00:00+00,Traffic Management,
-63.661439075,44.7957144320001,961,{D1FC3EDA-9F6F-48F6-BDAB-3472D0DF56FF},TRCLM861,TRCLM861,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,ETHAN DR,HRM,2021/12/06 19:17:47+00,2021/12/06 19:18:18+00,2021/12/06 04:00:00+00,Traffic Management,
-63.6188028189999,44.6046930950001,963,{C3E6259D-250F-4CB6-97A2-E01B67E11A1B},TRCLM546,TRCLM546,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,ROCKINGSTONE RD,HRM,2021/11/17 22:57:16+00,2021/11/17 22:57:47+00,2021/11/17 04:00:00+00,Traffic Management,
-63.8309707889999,44.6945063580001,964,{9614E0ED-5311-48B7-A117-737D48D8810D},TRCLM508,TRCLM508,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WINDSOR DR,HRM,2021/11/16 17:46:09+00,2021/11/16 17:46:42+00,2021/11/16 04:00:00+00,Traffic Management,
-63.502517884,44.660772062,965,{277B4AE8-FF9C-4A40-B625-546553F9467A},TRCLM358,TRCLM358,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,BELLBROOK CRES,HRM,2021/10/27 14:38:33+00,2022/10/26 21:26:35+00,2022/04/13 03:00:00+00,Traffic Management,
-63.483220273,44.662091457,966,{557558BF-6A24-4C80-A13A-236F891ADF4D},TRCLM106,TRCLM106,HORIZ,CTRMED,HRM,ROW,2019,CONC,,INS,COLBY DR,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.598297192,44.6431051430001,968,{E37441DE-E97D-4DCF-A2E9-817F2D40D7E2},TRCLM276,TRCLM276,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,NORWOOD ST,HRM,2021/10/27 14:38:33+00,2022/09/29 20:47:19+00,2022/04/19 03:00:00+00,Traffic Management,
-63.545726917,44.694048373,970,{DA567ECD-5381-413C-AD24-2016707A346D},TRCLM697,TRCLM697,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MICMAC DR,HRM,2021/11/19 22:22:38+00,2022/12/14 22:06:47+00,2022/06/03 03:00:00+00,Traffic Management,
-63.523574773,44.674258192,971,{4809BC05-5DDC-4D77-B0E7-D3B66A1D5B84},TRCLM312,TRCLM312,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ANDERSON ST,HRM,2021/10/27 14:38:33+00,2022/12/14 16:46:38+00,2022/06/03 03:00:00+00,Traffic Management,
-63.487155273,44.6860252820001,972,{7C620792-85E7-46EE-BCB2-13C6CA6F36C1},TRCLM936,TRCLM936,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,AUBURN DR,HRM,2021/12/22 19:19:29+00,2022/10/26 21:38:34+00,2022/04/13 03:00:00+00,Traffic Management,
-63.78714023,44.74817906,973,{909EC3B2-E130-4A8E-973A-6E11035FC795},TRCLM483,TRCLM483,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,LONGBURN DR,HRM,2021/11/16 16:50:45+00,2021/11/16 16:51:22+00,2021/11/16 04:00:00+00,Traffic Management,
-63.691989694,44.7624676880001,974,{1EA23861-9E1E-48C0-8DAD-94D2919E0A9D},TRCLM845,TRCLM845,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,WALKER SERVICE RD,HRM,2021/12/06 15:46:45+00,2023/10/13 16:39:56+00,2022/07/22 17:26:59+00,Traffic Management,
-63.6362223249999,44.65189546,976,{662AD3FC-4BD2-4511-8115-CA3D4EB55E70},TRCLM238,TRCLM238,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,SUNNYBRAE AVE,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.488610286,44.658396549,977,{91B2AF5F-8DA2-4725-BB86-FA3D370C5557},TRCLM422,TRCLM422,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,NOVA TERR,HRM,2021/11/15 20:56:55+00,2021/11/23 16:44:11+00,2021/11/15 04:00:00+00,Traffic Management,
-63.636949326,44.6525464600001,979,{3D0AEB4B-13BC-4058-8F59-09C25A293DA5},TRCLM240,TRCLM240,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CENTRAL AVE,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.550261298,44.6711664600001,980,{8C45AC3F-6FCB-4B7D-97DA-CD4FA0F62B5C},TRCLM183,TRCLM183,HORIZ,BMPOUT,HRM,ROW,2020,CONC,,INS,JOFFRE ST,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.6905002189999,44.7801437850001,982,{460416D5-649A-423C-890E-811B5B9B8D12},TRCLM438,TRCLM438,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OLD BEAVER BANK RD,HRM,2021/11/15 22:06:20+00,2021/11/15 22:06:56+00,2021/11/15 04:00:00+00,Traffic Management,
-63.597796014,44.8279342600001,983,{B131194F-30C3-4A9F-9BA8-9B35EA1B1C0C},TRCLM658,TRCLM658,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ROBERT ST,HRM,2021/11/19 21:18:19+00,2022/09/29 21:25:20+00,2022/04/14 03:00:00+00,Traffic Management,
-63.502304937,44.678141876,984,{AAB2157B-F23D-4735-8551-75BC9AB0CE2D},TRCLM414,TRCLM414,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,POPLAR DR,HRM,2021/11/15 20:34:02+00,2021/11/15 20:34:38+00,2021/11/15 04:00:00+00,Traffic Management,
-63.8293736219999,44.7242152580001,986,{C63379ED-0347-4677-8242-BCFF3179BE6F},TRCLM935,TRCLM935,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,SYLVANIA TERR,HRM,2021/12/16 23:31:56+00,2022/07/06 19:19:09+00,2021/12/16 04:00:00+00,Traffic Management,
-63.4842781999999,44.6675292630001,987,{D360601D-AC5D-4EBC-82CD-4572708200E0},TRCLM255,TRCLM255,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,ASHGROVE AVE,HRM,2021/10/27 14:38:33+00,2023/01/10 17:11:23+00,2021/11/17 04:00:00+00,Traffic Management,
-63.482447698,44.6847377330001,989,{B979B046-62E9-4333-AD09-156A071CF32E},TRCLM749,TRCLM749,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,HIRANDALE CRES,HRM,2021/11/22 17:32:11+00,2022/10/26 21:38:52+00,2022/04/13 03:00:00+00,Traffic Management,
-63.729182371,44.811262485,990,{05FF2BBC-8C7E-4387-AB81-1C4AE9F78984},TRCLM75,TRCLM75,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,LAKECREST DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.507969883,44.668504388,991,{064C00CF-939E-413C-8F5D-788DC0D10880},TRCLM206,TRCLM206,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PORTLAND HILLS DR,HRM,2021/10/07 15:57:03+00,2022/11/29 22:38:02+00,,Traffic Management,
-63.662384663,44.7664108070001,992,{DA9FB0F0-C038-4589-8994-69EE01019654},TRCLM288,TRCLM288,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,MCGEE DR,HRM,2021/10/27 14:38:33+00,2022/09/29 21:30:24+00,2022/04/14 03:00:00+00,Traffic Management,
-63.5350770809999,44.6867427600001,993,{B80201FC-2ED9-4488-8B76-2CF29B0BD21E},TRCLM622,TRCLM622,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,RAYMOOR DR,HRM,2021/11/19 16:43:34+00,2021/11/19 16:44:10+00,2021/11/19 04:00:00+00,Traffic Management,
-63.597508311,44.6478274580001,994,{879A6FEE-D6D5-4EF8-A520-7A3384A2C917},TRCLM114,TRCLM114,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,ALLAN ST,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.678424826,44.721856917,995,{CD887660-7D52-4D79-B705-74EC1C7B3E94},TRCLM897,TRCLM897,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BASINVIEW DR,HRM,2021/12/15 18:33:08+00,2021/12/15 18:33:38+00,2021/12/15 04:00:00+00,Traffic Management,
-63.766495887,44.7705067220001,996,{828076D7-4EA4-4A78-B925-B30AADEF049B},TRCLM482,TRCLM482,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,WHITE HILLS RUN,HRM,2021/11/16 16:46:50+00,2021/11/16 16:47:23+00,2021/11/16 04:00:00+00,Traffic Management,
-63.8427844719999,44.7040587640001,997,{6E7C813B-761A-41B6-817F-F06EBFE6D9E9},TRCLM510,TRCLM510,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WINDSOR DR,HRM,2021/11/16 17:48:42+00,2021/11/16 17:49:43+00,2021/11/16 04:00:00+00,Traffic Management,
-63.739487679,44.7107546510001,998,{96512382-8F96-463F-86DC-F5B66A8C1157},TRCLM474,TRCLM474,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DIANA DR,HRM,2021/11/15 23:54:11+00,2021/11/15 23:54:44+00,2021/11/15 04:00:00+00,Traffic Management,
-63.577289518,44.6294169130001,999,{95ADD0C0-0D31-4F7C-B143-41E5DD419CBC},TRCLM319,TRCLM319,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,TOWER RD,HRM,2021/10/27 14:38:33+00,2022/09/23 22:01:37+00,2022/06/03 03:00:00+00,Traffic Management,
-63.72713537,44.798146483,1000,{3C130477-C193-43A7-82A4-8B1CCFC189C9},TRCLM145,TRCLM145,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,HAMILTON DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.631148336,44.8027174810001,1004,{06EA1F5E-10B3-4C72-9A57-33BEBFE724DA},TRCLM232,TRCLM232,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,LEXINGTON AVE,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.5619067339999,44.6718115570001,1008,{E7B54B75-F664-4528-975C-79D02538D097},TRCLM775,TRCLM775,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ELLIOT ST,HRM,2021/11/22 17:55:18+00,2022/10/26 21:42:34+00,2022/04/13 03:00:00+00,Traffic Management,
-63.4829269379999,44.67759907,1009,{7229E8AA-7047-4833-9387-982EA9046CF8},TRCLM708,TRCLM708,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,2021/11/19 22:43:25+00,2022/11/10 21:41:36+00,2022/04/13 03:00:00+00,Traffic Management,
-63.6134757679999,44.668447691,1011,{73752266-39F5-496C-A862-B8D7451F627A},TRCLM284,TRCLM284,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,LEEDS ST,HRM,2021/10/27 14:38:33+00,2022/09/29 21:40:12+00,2022/04/14 03:00:00+00,Traffic Management,
-63.554656299,44.6748294600001,1013,{3E918F1C-273E-4D44-AD05-5A5AAE520C82},TRCLM178,TRCLM178,HORIZ,BMPOUT,HRM,ROW,2020,CONC,,INS,JOFFRE ST,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.673070589,44.671504364,1014,{B87409D8-CC62-466D-860C-43D574A5FFE9},TRCLM1070,TRCLM1070,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,FARNHAM GATE RD,HRM,2022/03/28 17:24:02+00,2022/12/14 16:42:26+00,2022/03/28 03:00:00+00,Traffic Management,
-63.480026396,44.6818517500001,1016,{D81D552A-D5CA-4BE1-B28F-82A208798DE2},TRCLM790,TRCLM790,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,TAMARA DR,HRM,2021/11/22 18:06:22+00,2022/12/14 18:52:17+00,2022/06/03 03:00:00+00,Traffic Management,
-63.73033137,44.7979824830001,1017,{21A7837A-7405-4AE0-A137-E644F72B68CD},TRCLM132,TRCLM132,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,ROSEMARY DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.4847753889999,44.6750090840001,1018,{62C56774-D1BD-4DD2-A7FF-E77FDEB0DC3A},TRCLM715,TRCLM715,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,2021/11/19 22:51:51+00,2022/11/10 21:41:36+00,2022/04/13 03:00:00+00,Traffic Management,
-63.703747799,44.776507694,1019,{2B99E242-40A7-4269-9226-D20249C7460B},TRCLM1019,TRCLM1019,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,OLD SACKVILLE RD,HRM,2022/03/04 00:03:32+00,2022/09/29 20:54:53+00,2022/04/19 03:00:00+00,Traffic Management,
-63.6584573389999,44.7263684710001,1020,{0EC2C7DD-ECCB-4046-9335-9294058788FA},TRCLM27,TRCLM27,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,SHORE DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.4826729649999,44.670788019,1021,{5689AEB3-1A16-42DA-9995-C9A6553F789C},TRCLM607,TRCLM607,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ASHGROVE AVE,HRM,2021/11/18 19:58:47+00,2022/12/14 18:52:42+00,2021/11/18 04:00:00+00,Traffic Management,
-63.505220282,44.663010457,1022,{F8153FEB-0F4F-4AD7-9D8E-1FD0D8E6390D},TRCLM198,TRCLM198,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PORTLAND HILLS DR,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.678763346,44.7182654700001,1023,{1BEB1037-44FE-4DF9-BFDF-6C240429503F},TRCLM89,TRCLM89,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,DOYLE ST,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.482102426,44.682732828,1030,{5D948DE1-0475-4E62-B11D-11816D921974},TRCLM791,TRCLM791,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,TAMARA DR,HRM,2021/11/22 18:07:11+00,2022/12/14 18:52:09+00,2022/06/03 03:00:00+00,Traffic Management,
-63.738995361,44.651274464,1033,{CFD8E3A1-0A14-4569-AF03-03433FA46EA8},TRCLM223,TRCLM223,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,BRENTWOOD AVE,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.605390136,44.822492675,1034,{97188707-10B9-4333-9F7C-A3FAAD73EDEF},TRCLM652,TRCLM652,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,HOWE AVE,HRM,2021/11/19 21:12:45+00,2022/09/29 21:23:13+00,2022/06/03 03:00:00+00,Traffic Management,
-63.7364259349999,44.7075522150001,1035,{B890CCFC-9FC7-467F-8E3A-B48EB5932C8A},TRCLM475,TRCLM475,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DIANA DR,HRM,2021/11/15 23:55:10+00,2021/11/15 23:55:44+00,2021/11/15 04:00:00+00,Traffic Management,
-63.611772103,44.651815137,1036,{7701F737-C7FE-4CE7-BBB2-7D90335A7576},TRCLM842,TRCLM842,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,CORK ST,HRM,2021/12/01 22:51:35+00,2021/12/15 19:31:14+00,2021/12/01 04:00:00+00,Traffic Management,
-63.648660332,44.6737374640001,1037,{42A067AA-E8EE-47E3-8067-132253AB869A},TRCLM29,TRCLM29,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,SKYLARK ST,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.661462345,44.7773334780001,1038,{11D7FF3B-9E0A-4538-A3B4-0656F6D45C27},TRCLM245,TRCLM245,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CAVALIER DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.477781815,44.6557943230001,1039,{CC11573B-6810-4977-9B56-96CC3ABCA7D4},TRCLM566,TRCLM566,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,LAKESHIRE CRES,HRM,2021/11/18 17:30:40+00,2021/11/18 17:31:49+00,2021/11/18 04:00:00+00,Traffic Management,
-63.4864415759999,44.6613211310001,1041,{1068EA40-2FB7-4838-B6A1-07E26FABA4A9},TRCLM618,TRCLM618,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,FIRESIDE DR,HRM,2021/11/18 23:00:42+00,2021/11/18 23:01:18+00,2021/11/18 04:00:00+00,Traffic Management,
-63.599637351,44.832137419,1042,{D8DEC939-6745-408C-8847-C108ED7DCFCF},TRCLM657,TRCLM657,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ROBERT ST,HRM,2021/11/19 21:17:42+00,2022/09/29 21:25:37+00,2022/04/14 03:00:00+00,Traffic Management,
-63.487543176,44.6671864530001,1043,{06A53D27-5694-4C5D-8909-5583F0995154},TRCLM586,TRCLM586,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,COLBY DR,HRM,2021/11/18 18:49:41+00,2022/12/14 18:53:33+00,2022/06/03 03:00:00+00,Traffic Management,
-63.750548126,44.792929099,1044,{E0921126-2D14-46AC-8D9A-CC66A650C15B},TRCLM919,TRCLM919,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MIDNIGHT RUN,HRM,2021/12/16 18:25:43+00,2022/07/06 19:16:46+00,2021/12/16 04:00:00+00,Traffic Management,
-63.63517516,44.642382415,1045,{5C06FF92-E982-4943-8D07-CD0E6B7322D1},TRCLM582,TRCLM582,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DOWNS AVE,HRM,2021/11/18 17:58:45+00,2021/11/18 17:59:14+00,2021/11/18 04:00:00+00,Traffic Management,
-63.6149573329999,44.8186044830001,1051,{04A6EB86-BB03-430D-BF13-DB2A25E21D55},TRCLM19,TRCLM19,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,MCPHERSON RD,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.589284789,44.654926496,1052,{04433F71-B7A8-41D3-AF2E-16F5A1E9E319},TRCLM1314,TRCLM1314,VERTI,SPDTBL,HRM,ROW,2022,ASPH,AT Bikeway Project,INS,CREIGHTON ST,HRM,2022/08/09 19:05:55+00,2022/12/14 23:33:55+00,2022/08/09 03:00:00+00,Traffic Management,
-63.477221732,44.675167145,1055,{B94BCA85-8FFB-46DD-A7A8-D1EF93DA342F},TRCLM833,TRCLM833,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,SMITH AVE,HRM,2021/11/23 18:03:33+00,2021/12/03 19:39:40+00,2021/11/23 04:00:00+00,Traffic Management,
-63.613173317,44.6434564580001,1056,{C76B88D0-B895-4998-BA55-226712F8169D},TRCLM118,TRCLM118,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,MACDONALD ST,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.674751777,44.7296699190001,1060,{C8521F94-61A7-48C2-A41D-02813EB267E6},TRCLM1049,TRCLM1049,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CLEARVIEW DR,HRM,2022/03/25 20:45:50+00,2022/12/14 21:13:14+00,2022/04/19 03:00:00+00,Traffic Management,
-63.486239467,44.6816222750001,1063,{4D6172CC-166E-4DFC-AD99-CE416A208B90},TRCLM711,TRCLM711,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,2021/11/19 22:47:51+00,2022/11/10 21:41:36+00,2022/04/13 03:00:00+00,Traffic Management,
-63.8388845379999,44.695854078,1067,{B8ADE9E4-E312-4066-AD24-8BD1D70077B0},TRCLM514,TRCLM514,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BUCKINGHAM DR,HRM,2021/11/16 17:54:23+00,2021/11/16 17:54:57+00,2021/11/16 04:00:00+00,Traffic Management,
-63.4974441489999,44.6795500710001,1069,{EC14F29C-4219-494B-A8E6-31C483E7E4F0},TRCLM282,TRCLM282,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CIRCASSION DR,HRM,2021/10/27 14:38:33+00,2022/09/29 21:29:58+00,2022/04/14 03:00:00+00,Traffic Management,
-63.612510315,44.642725458,1071,{1E272C8D-B928-4F7A-8F67-389079D5FDC5},TRCLM117,TRCLM117,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,MACDONALD ST,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.713490438,44.8038607450001,1073,{5965D8FB-341B-4928-827F-1339E2186994},TRCLM1053,TRCLM1053,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,Wilson Lake Drive,HRM,2022/03/25 21:55:52+00,2022/12/14 22:59:35+00,,,
